amp,freq
11011.5589840495,0.2448039438887295
7723.699465431368,0.24536413598000806
2954.2424491874044,0.24592432807128664
8625.166361713638,0.2464845201625652
17057.293011715297,0.24704471225384375
23372.133184055656,0.2476049043451223
25306.60741554023,0.24816509643640086
21819.88803790585,0.24872528852767942
13399.616897715801,0.24928548061895797
5831.289834605889,0.24984567271023653
17003.493981448653,0.2504058648015151
30784.503823341485,0.25096605689279367
41272.59736730015,0.2515262489840722
46251.35384995933,0.2520864410753508
44911.50343678363,0.25264663316662933
37842.786117184805,0.2532068252579079
26978.165548596364,0.25376701734918644
15079.27486358333,0.254327209440465
5391.134589691791,0.25488740153174355
5812.1518394612185,0.2554475936230221
10257.324884377464,0.25600778571430066
13595.345669044827,0.2565679778055792
16340.000740838936,0.2571281698968578
17671.79280742099,0.2576883619881363
16061.552212728424,0.2582485540794149
10988.171544302051,0.25880874617069344
6883.0408547837105,0.259368938261972
14387.36857143066,0.25992913035325055
24213.67074536307,0.2604893224445291
30426.023135133997,0.26104951453580766
30581.71432398473,0.2616097066270862
24828.926947015538,0.26216989871836477
18202.22032766767,0.2627300908096433
21394.76768676474,0.2632902829009219
31201.656394262503,0.26385047499220043
37935.316980797026,0.264410667083479
37555.89635479885,0.2649708591747576
29863.30635287829,0.26553105126603616
19339.814126161404,0.2660912433573147
19138.68370734492,0.26665143544859327
29571.98920525173,0.2672116275398718
37018.222272723935,0.2677718196311504
36242.731623400214,0.26833201172242893
26997.766754501463,0.2688922038137075
14345.147020843608,0.26945239590498604
16469.074879297932,0.2700125879962646
28879.851765344687,0.27057278008754315
35893.894672553986,0.2711329721788217
33831.1112192486,0.27169316427010026
23928.21157727567,0.2722533563613788
16104.50463580761,0.2728135484526574
26156.704537808855,0.27337374054393593
40089.25822123741,0.2739339326352145
47594.144223770374,0.27449412472649304
45493.97528245982,0.2750543168177716
34139.313331261656,0.27561450890905015
16498.96099023482,0.2761747010003287
3259.8387222291917,0.27673489309160726
20663.719213103108,0.2772950851828858
32966.637195454714,0.27785527727416437
39269.51848351931,0.2784154693654429
40741.20219261189,0.2789756614567215
39538.87898504287,0.27953585354800004
37611.131561690905,0.28009604563927865
35945.55637922425,0.2806562377305572
34707.3087450574,0.28121642982183576
33828.237203998455,0.2817766219131143
32783.252152304114,0.28233681400439287
30242.30582261249,0.2828970060956714
25087.180797045945,0.28345719818695
18505.359395766103,0.28401739027822853
16353.573691190295,0.2845775823695071
21723.30900891949,0.28513777446078564
27137.716488493927,0.2856979665520642
27155.219927569746,0.28625815864334275
20576.646196651312,0.2868183507346213
11176.365853744666,0.28737854282589986
14639.70530036564,0.2879387349171784
26070.11973546649,0.288498927008457
32876.99532379185,0.28905911909973553
32010.17759738126,0.2896193111910141
26293.194100668265,0.29017950328229264
28151.594186090846,0.2907396953735712
43957.40554985736,0.29129988746484975
62437.118733922085,0.2918600795561283
75326.33574265013,0.29242027164740686
79582.50502918205,0.2929804637386854
75904.73125985554,0.29354065582996397
67178.30032808719,0.2941008479212425
