per,e_per,ampl,e_ampl,phase,e_phase,stopcrit,amp,frequency,const,e_frequency,tic
0.6202351755025001,4.3562322249559394e-05,0.00013206210583859083,9.684087920487367e-06,-0.4714504423274537,0.07332980084630385,4.0,0.00013206210583859083,1.6122916588692722,0.0,0.00011323957682186765,177162802.0
0.5965661673697357,4.1241114766214687e-05,0.000129051572181287,9.684087920487367e-06,-2.488350244379577,0.0750404489988197,4.0,0.000129051572181287,1.6762599937723706,0.0,0.00011588124597474067,177162802.0
1.301925032210501,0.00020414074984189328,0.00012417057860109355,9.684087920487367e-06,-1.7579274482751104,0.07799019727207811,4.0,0.00012417057860109355,0.7680933811543118,0.0,0.00012043639602751289,177162802.0
10.550871563269835,0.014152015625424801,0.00011763453205439217,9.684087920487367e-06,-2.971418761483342,0.08232351292909137,4.0,0.00011763453205439217,0.09477889992341909,0.0,0.00012712812061386826,177162802.0
1.3611873754524626,0.00024166203693697823,0.00011465786459503745,9.684087920487367e-06,0.7230909712184177,0.08446073851707254,4.0,0.00011465786459503745,0.7346527142654383,0.0,0.00013042853215682493,177162802.0
0.7772210859965053,6.973162406151132e-05,0.00012954952494266146,9.684087920487367e-06,2.489761706906254,0.0747520141411058,4.0,0.00012954952494266146,1.286635190446308,0.0,0.00011543583032037858,177162802.0
1.4151022499947468,0.0002668623065846107,0.00011221860442419071,9.684087920487367e-06,-2.450702304690748,0.08629663477083653,4.0,0.00011221860442419071,0.7066627164247052,0.0,0.00013326361574447613,177162802.0
5.616707443803484,0.004216141258206423,0.00011189866615544953,9.684087920487367e-06,2.5203155096916827,0.08654337225998959,4.0,0.00011189866615544953,0.17804025045015107,0.0,0.00013364464021931884,177162802.0
2.0207748235909135,0.0005660408645263245,0.00010788585686422207,9.684087920487367e-06,2.6649369857767224,0.08976234885611663,4.0,0.00010788585686422207,0.4948596886331955,0.0,0.00013861554622667226,177162802.0
0.5921561079120883,4.882074241028987e-05,0.00010740994718342863,9.684087920487367e-06,-1.8469565256644174,0.09016006593830113,4.0,0.00010740994718342863,1.688743874526513,0.0,0.0001392297210036609,177162802.0
